Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
GRCh38_ENSG00000174292,GRCh38_TNK1,Gene Expression,0.007942291606398819,0.05584225618555516,0.22526398995742505,240,0.005652238761166388,213
GRCh38_ENSG00000128654,GRCh38_MTX2,Gene Expression,0.00794219725993907,0.0708502836474918,0.27375772371260415,663,0.02140964053528844,521
GRCh38_ENSG00000237649,GRCh38_KIFC1,Gene Expression,0.007941495532501524,0.027280407755829295,0.12319905552414877,165,0.003780948797420906,150
GRCh38_ENSG00000168591,GRCh38_TMUB2,Gene Expression,0.007938416792916703,0.07384842471283792,0.2831373165875714,1168,0.038184738605309694,813
GRCh38_ENSG00000182022,GRCh38_CHST15,Gene Expression,0.007934084976937282,0.07361499596291665,0.2823371984301142,822,0.026829082595050024,640
GRCh38_ENSG00000182158,GRCh38_CREB3L2,Gene Expression,0.007931836313684505,0.07328622122230022,0.28121800826795224,700,0.03164760918674109,563
GRCh38_ENSG00000100348,GRCh38_TXN2,Gene Expression,0.00793034009177048,0.07543688446578711,0.2881634848086789,1278,0.04620725557340495,882
GRCh38_ENSG00000118777,GRCh38_ABCG2,Gene Expression,0.007928954602673566,0.05360808086245239,0.21752014890748683,23,0.00038718748031155143,22
GRCh38_ENSG00000123240,GRCh38_OPTN,Gene Expression,0.00792828382235128,0.07639307791062211,0.2909872513738383,1709,0.06991889711338094,1146
GRCh38_ENSG00000155868,GRCh38_MED7,Gene Expression,0.007926921159620945,0.06612184426837953,0.2593512585635838,287,0.006732926355284968,250
GRCh38_ENSG00000203993,GRCh38_ARRDC1-AS1,Gene Expression,0.007922911913406466,0.05786626914179327,0.23219756098668945,308,0.009134271246579631,278
GRCh38_ENSG00000159259,GRCh38_CHAF1B,Gene Expression,0.007921972602603406,0.06056261717644196,0.2411095716788961,249,0.006675001159039592,228
GRCh38_ENSG00000127616,GRCh38_SMARCA4,Gene Expression,0.007920674891705065,0.07591339540592879,0.2895950755047499,1784,0.06791596583223924,1094
GRCh38_ENSG00000115568,GRCh38_ZNF142,Gene Expression,0.007919790242251248,0.0658578487833068,0.25840459697957613,234,0.005137889995317823,218
GRCh38_ENSG00000103274,GRCh38_NUBP1,Gene Expression,0.00791721697796454,0.06789610069952201,0.2647182443399198,683,0.019277377503395105,542
GRCh38_ENSG00000156735,GRCh38_BAG4,Gene Expression,0.007915038738053225,0.07294827026352801,0.2800153583072256,500,0.022314571446267462,431
GRCh38_ENSG00000154124,GRCh38_OTULIN,Gene Expression,0.007914593568550204,0.07552409321397469,0.28839918077894566,950,0.04185025675356444,706
GRCh38_ENSG00000167749,GRCh38_KLK4,Gene Expression,0.007912304951650196,0.049501435229460045,0.2035713076895849,42,0.004016438380392992,37
GRCh38_ENSG00000159176,GRCh38_CSRP1,Gene Expression,0.007910921716634317,0.07705072707898375,0.29305212378782286,1959,0.07643646181804187,1206
GRCh38_ENSG00000171889,GRCh38_MIR31HG,Gene Expression,0.0079094962036892,0.06668535979914325,0.2611463902126008,248,0.011104750952846533,223
GRCh38_ENSG00000169188,GRCh38_APEX2,Gene Expression,0.007909464237279127,0.07472391993171601,0.285917644345597,746,0.03286486535700005,574
GRCh38_ENSG00000110713,GRCh38_NUP98,Gene Expression,0.007908956973575408,0.07353059652896476,0.28206089666841877,807,0.03253977146862354,625
GRCh38_ENSG00000213714,GRCh38_FAM209B,Gene Expression,0.007906992279814404,0.042066489187663425,0.1779328297292865,17,0.0004531492519206584,17
GRCh38_ENSG00000049768,GRCh38_FOXP3,Gene Expression,0.007901897072743072,0.04890773476469179,0.20175788229745287,124,0.0038913941785184026,107
GRCh38_ENSG00000100865,GRCh38_CINP,Gene Expression,0.00790156129943419,0.07593177990029254,0.28961680221328157,1063,0.036488848539515006,765
GRCh38_ENSG00000183828,GRCh38_NUDT14,Gene Expression,0.007899461250483481,0.07396576637295826,0.2834443673096708,873,0.03341667758708067,663
GRCh38_ENSG00000269886,GRCh38_AC022382.1,Gene Expression,0.00789839105194962,0.045542435434307915,0.1898558075529943,10,0.00015102923299547177,10
GRCh38_ENSG00000137812,GRCh38_KNL1,Gene Expression,0.007894993727599942,0.06788367958591435,0.264715035514934,156,0.011810743381194363,141
GRCh38_ENSG00000198821,GRCh38_CD247,Gene Expression,0.007894207312197098,0.06783972174649255,0.2646340470247729,283,0.007224726806789253,247
GRCh38_ENSG00000181097,GRCh38_AC105219.1,Gene Expression,0.00789350377416317,0.050392494225141915,0.20645454823095297,71,0.0015833278048226296,69
GRCh38_ENSG00000198680,GRCh38_TUSC1,Gene Expression,0.007889937090790985,0.07133771339276129,0.2750822724237851,401,0.01373843049229639,333
GRCh38_ENSG00000197535,GRCh38_MYO5A,Gene Expression,0.007889514237292575,0.07759995882263815,0.2945520472589212,1232,0.05986376088662535,894
GRCh38_ENSG00000254539,GRCh38_AC239804.1,Gene Expression,0.007886378138664352,0.03129863289091017,0.1384418599035143,4,4.954346886630142e-05,4
GRCh38_ENSG00000050327,GRCh38_ARHGEF5,Gene Expression,0.007880098390549315,0.07406588225001398,0.28368513114185584,930,0.031830576858883665,706
GRCh38_ENSG00000233175,GRCh38_AC008105.1,Gene Expression,0.00787980592283385,0.07010017958987502,0.2716411713003917,27,0.00035803800062127406,27
GRCh38_ENSG00000145979,GRCh38_TBC1D7,Gene Expression,0.007877899127038448,0.0633630918585093,0.2504674763731583,238,0.007628279853302449,225
GRCh38_ENSG00000204315,GRCh38_FKBPL,Gene Expression,0.007877249735975287,0.0673613861259097,0.26312789268145864,230,0.007954597992047388,208
GRCh38_ENSG00000123243,GRCh38_ITIH5,Gene Expression,0.007876177389118154,0.03344987894730611,0.14659370911930006,85,0.002035513051251679,73
GRCh38_ENSG00000160180,GRCh38_TFF3,Gene Expression,0.00787502118223731,0.06957178299092348,0.27000618517001146,35,0.0006298789548784318,32
GRCh38_ENSG00000167325,GRCh38_RRM1,Gene Expression,0.007874672804596064,0.07680618609178147,0.2922194351323254,1194,0.04664630551763041,788
GRCh38_ENSG00000213190,GRCh38_MLLT11,Gene Expression,0.00787194722333439,0.06497893766554141,0.25543907565937257,87,0.0016661614027750592,78
GRCh38_ENSG00000225556,GRCh38_C2CD4D,Gene Expression,0.007864455833691789,0.004923904715224747,0.02772839901808281,9,0.00024642928698384256,9
GRCh38_ENSG00000163947,GRCh38_ARHGEF3,Gene Expression,0.007860018533686503,0.057634862798095376,0.2314317573018524,274,0.013596815856198352,246
GRCh38_ENSG00000117448,GRCh38_AKR1A1,Gene Expression,0.007858716509850722,0.07855539228339548,0.29753539221311287,2020,0.08119291479557429,1217
GRCh38_ENSG00000163923,GRCh38_RPL39L,Gene Expression,0.007854986642404041,0.043788826594586716,0.18388890123180263,79,0.0026169652095129154,76
GRCh38_ENSG00000189306,GRCh38_RRP7A,Gene Expression,0.007851272202476155,0.07782400685654367,0.29520610478540016,1187,0.038304757625668075,827
GRCh38_ENSG00000172432,GRCh38_GTPBP2,Gene Expression,0.007850214677397608,0.06360841448620036,0.251059850432784,412,0.012020861189614485,354
GRCh38_ENSG00000081026,GRCh38_MAGI3,Gene Expression,0.007849747820819871,0.05712976417319093,0.22964595588039977,121,0.0038414776264059816,117
GRCh38_ENSG00000166986,GRCh38_MARS,Gene Expression,0.007849321353173922,0.07886811002602667,0.2985216821283636,1606,0.05951690632876661,1032
GRCh38_ENSG00000133678,GRCh38_TMEM254,Gene Expression,0.007846781432039072,0.07654504965935871,0.2913716166486329,888,0.03229182578884056,678
GRCh38_ENSG00000122515,GRCh38_ZMIZ2,Gene Expression,0.007844176254177456,0.07718904688980799,0.29343151335992296,1025,0.03283475151434749,749
GRCh38_ENSG00000026652,GRCh38_AGPAT4,Gene Expression,0.007843188435451884,0.07398438007474883,0.2834681032106878,432,0.012598303223534047,357
GRCh38_ENSG00000164647,GRCh38_STEAP1,Gene Expression,0.007839035434573465,0.07618052150332022,0.2902260428629245,875,0.02923613262630437,647
GRCh38_ENSG00000117500,GRCh38_TMED5,Gene Expression,0.007833806990556467,0.07898793755878208,0.2988761085612802,973,0.04241731786542383,740
GRCh38_ENSG00000259107,GRCh38_LINC00911,Gene Expression,0.007832122018730178,0.06374949721268686,0.2513853704876235,12,0.00014068867485800618,12
GRCh38_ENSG00000071282,GRCh38_LMCD1,Gene Expression,0.007831420252146344,0.07043458121218737,0.2725917942225014,459,0.018348568987910905,382
GRCh38_ENSG00000129195,GRCh38_PIMREG,Gene Expression,0.007828561715464203,0.06175507761888244,0.24494993282972383,124,0.0026475235473475043,116
GRCh38_ENSG00000205309,GRCh38_NT5M,Gene Expression,0.007826766783703611,0.044218621352754894,0.18538681369494447,33,0.0004904415420000994,31
GRCh38_ENSG00000264247,GRCh38_LINC00909,Gene Expression,0.007824950969733437,0.06368547655304058,0.25126314897953295,98,0.002539060365762223,91
GRCh38_ENSG00000175265,GRCh38_GOLGA8A,Gene Expression,0.007824667975364078,0.07810866151218487,0.2960505200998909,1129,0.03831837091687179,778
GRCh38_ENSG00000146828,GRCh38_SLC12A9,Gene Expression,0.007822279492627392,0.07600446407137484,0.2897971747352254,588,0.0180706736131744,486
GRCh38_ENSG00000244701,GRCh38_AC004918.1,Gene Expression,0.007821365849621325,0.0638802015684452,0.2517702850281805,53,0.0007325824128105083,51
GRCh38_ENSG00000084733,GRCh38_RAB10,Gene Expression,0.007814067074371735,0.08191873298388708,0.30848262029768003,5054,0.26499858150675454,2022
GRCh38_ENSG00000159173,GRCh38_TNNI1,Gene Expression,0.007812249824273612,0.0701884421268153,0.27189086950143115,135,0.006078604695255937,120
GRCh38_ENSG00000070495,GRCh38_JMJD6,Gene Expression,0.007808450259426969,0.07351129693035685,0.2820342647736535,648,0.01881434797699175,534
GRCh38_ENSG00000146147,GRCh38_MLIP,Gene Expression,0.007808202763028269,0.007564275617989669,0.040565560785948356,23,0.0006194340555712792,23
GRCh38_ENSG00000132182,GRCh38_NUP210,Gene Expression,0.007806740776788753,0.056369351207193,0.22698907409191477,158,0.004189639236686012,147
GRCh38_ENSG00000115289,GRCh38_PCGF1,Gene Expression,0.0078057991495126934,0.07641564918535293,0.2910246582690631,635,0.01775591469624063,505
GRCh38_ENSG00000110328,GRCh38_GALNT18,Gene Expression,0.007805565507902839,0.07451294333682523,0.28525384413279087,665,0.019454985915176717,517
GRCh38_ENSG00000105357,GRCh38_MYH14,Gene Expression,0.00780496600926278,0.072776444675134,0.2796191124920182,358,0.017731216479503167,310
GRCh38_ENSG00000134775,GRCh38_FHOD3,Gene Expression,0.007801933189933448,0.05454472699804169,0.2207712092575463,130,0.003935626754302323,117
GRCh38_ENSG00000143368,GRCh38_SF3B4,Gene Expression,0.007800931014657843,0.07999074326934918,0.3023197092862437,1276,0.053444667747189874,872
GRCh38_ENSG00000064886,GRCh38_CHI3L2,Gene Expression,0.007798653622647313,0.08093854370782805,0.30534567298966403,1006,0.059042246818334164,728
GRCh38_ENSG00000171055,GRCh38_FEZ2,Gene Expression,0.007798578568486199,0.07545292864517883,0.28817564313881555,710,0.027920207060423464,576
GRCh38_ENSG00000103168,GRCh38_TAF1C,Gene Expression,0.007798384470505603,0.07777290199382536,0.29506128908029755,814,0.024175089833014952,626
GRCh38_ENSG00000125449,GRCh38_ARMC7,Gene Expression,0.007795040624651495,0.07166538718879956,0.27615917561998327,400,0.011118970192247944,330
GRCh38_ENSG00000085832,GRCh38_EPS15,Gene Expression,0.007794705693915929,0.08021967026191312,0.3029842386327826,849,0.03431969677361585,700
GRCh38_ENSG00000227258,GRCh38_SMIM2-AS1,Gene Expression,0.007793862071119714,0.0401481933910659,0.17108707355446007,27,0.000382941750545447,24
GRCh38_ENSG00000287860,GRCh38_AC079804.3,Gene Expression,0.007789910977515179,0.05538547492442869,0.2236981206291206,35,0.0007370496819276335,34
GRCh38_ENSG00000179820,GRCh38_MYADM,Gene Expression,0.007784234120910592,0.07745582816691599,0.2942496374969525,457,0.016281698404756628,395
GRCh38_ENSG00000169896,GRCh38_ITGAM,Gene Expression,0.007779052023385405,0.07496920662985063,0.28680810796508727,509,0.017751318442650352,406
GRCh38_ENSG00000106080,GRCh38_FKBP14,Gene Expression,0.007778307217772107,0.07538605119350339,0.2881130663832085,473,0.017744723029247903,409
GRCh38_ENSG00000135111,GRCh38_TBX3,Gene Expression,0.007778304230898298,0.05716156335898481,0.22973331961709267,163,0.004623903805423382,145
GRCh38_ENSG00000163788,GRCh38_SNRK,Gene Expression,0.007778024317719113,0.07774135435179774,0.2950199211134057,487,0.0179191502172258,418
GRCh38_ENSG00000161813,GRCh38_LARP4,Gene Expression,0.007777038691476495,0.07950652348682108,0.30063898145513657,707,0.03391308585944094,589
GRCh38_ENSG00000215845,GRCh38_TSTD1,Gene Expression,0.007776391819556194,0.08161055273756967,0.30745647663572295,1698,0.05961673630107441,1063
GRCh38_ENSG00000043462,GRCh38_LCP2,Gene Expression,0.007775899349958386,0.07885436365663434,0.298519156758836,672,0.026928670855474304,547
GRCh38_ENSG00000168268,GRCh38_NT5DC2,Gene Expression,0.007774895086444437,0.07611808106477902,0.29013344726494933,643,0.020014242308235158,515
GRCh38_ENSG00000143851,GRCh38_PTPN7,Gene Expression,0.007774307649439507,0.06647462971053963,0.2605558901791785,277,0.006800315710795429,252
GRCh38_ENSG00000223478,GRCh38_AL441992.1,Gene Expression,0.007773097075417357,0.07097400774406948,0.2740965740694825,186,0.007340593040603764,167
GRCh38_ENSG00000146457,GRCh38_WTAP,Gene Expression,0.007773085899367438,0.08274381910543638,0.3109227736685018,2481,0.11323624010272432,1394
GRCh38_ENSG00000241163,GRCh38_LINC00877,Gene Expression,0.007772029709011874,0.048942902937608945,0.2018462149908867,6,8.186990702201954e-05,6
GRCh38_ENSG00000272669,GRCh38_AL021707.6,Gene Expression,0.00776851371280015,0.06040501708454782,0.24073392136889338,233,0.00574322438967229,203
GRCh38_ENSG00000100403,GRCh38_ZC3H7B,Gene Expression,0.0077678972053434004,0.07788382157290696,0.29538390554669797,581,0.021736455563671545,484
GRCh38_ENSG00000117505,GRCh38_DR1,Gene Expression,0.007766303045735031,0.08215876312221448,0.3093354684100006,1763,0.07846547332570421,1102
GRCh38_ENSG00000149091,GRCh38_DGKZ,Gene Expression,0.0077652321352766505,0.07918971418440113,0.29954027784964726,888,0.03078087580499557,688
GRCh38_ENSG00000166272,GRCh38_WBP1L,Gene Expression,0.0077619298366546005,0.08100652738308445,0.30555164121492634,1099,0.037968906032708735,792
GRCh38_ENSG00000236144,GRCh38_TMEM147-AS1,Gene Expression,0.007761764562173696,0.04085864100631165,0.17346681962947488,84,0.006285538075584902,81
GRCh38_ENSG00000155918,GRCh38_RAET1L,Gene Expression,0.007759791668021056,0.07110865726386462,0.2745236795315369,286,0.010883372010282524,246
GRCh38_ENSG00000164649,GRCh38_CDCA7L,Gene Expression,0.007758983789184037,0.06934829262868636,0.2693542689914734,406,0.014139878772569323,345
GRCh38_ENSG00000106003,GRCh38_LFNG,Gene Expression,0.007755968264295051,0.07812022550933806,0.2960505200998909,553,0.01584617895726302,452
GRCh38_ENSG00000070047,GRCh38_PHRF1,Gene Expression,0.00775491969350392,0.07851987373254321,0.2974502237463181,764,0.02515353596473876,599
GRCh38_ENSG00000245164,GRCh38_LINC00861,Gene Expression,0.007754836955024744,0.015940231956431905,0.07742495300566117,9,0.00037582286791130494,9
GRCh38_ENSG00000186063,GRCh38_AIDA,Gene Expression,0.00775434154181694,0.08228953699288755,0.30962353978332763,1500,0.0658493544779381,1027
GRCh38_ENSG00000105996,GRCh38_HOXA2,Gene Expression,0.007749277421547732,0.06775487129271451,0.26439343176353497,14,0.00016868473943627108,14
GRCh38_ENSG00000177542,GRCh38_SLC25A22,Gene Expression,0.007744294968374119,0.06786825677703767,0.26470011836621804,474,0.014971009594429813,369
GRCh38_ENSG00000152492,GRCh38_CCDC50,Gene Expression,0.00774264199024575,0.08051324475472987,0.3039421598216928,964,0.03658938076744738,697
GRCh38_ENSG00000141540,GRCh38_TTYH2,Gene Expression,0.007739734034288044,0.06705813878380407,0.2621676874959822,121,0.002690420708502245,117
GRCh38_ENSG00000225783,GRCh38_MIAT,Gene Expression,0.007739260807075987,0.06545012233242242,0.2568489670074294,152,0.006538497733551712,137
GRCh38_ENSG00000174516,GRCh38_PELI3,Gene Expression,0.007739055557011526,0.051227960844171916,0.20931381638155744,194,0.005354804481847869,179
GRCh38_ENSG00000173848,GRCh38_NET1,Gene Expression,0.00773529878294016,0.08387694375971266,0.31440667676970807,1840,0.07421778648900432,1122
GRCh38_ENSG00000076641,GRCh38_PAG1,Gene Expression,0.00773363983913269,0.08079881826827817,0.3049697747900084,497,0.021007557259974562,426
GRCh38_ENSG00000198483,GRCh38_ANKRD35,Gene Expression,0.007731876589382643,0.07712590952394649,0.2932403396592628,308,0.011972528101960242,263
GRCh38_ENSG00000118508,GRCh38_RAB32,Gene Expression,0.007730833822493257,0.08161929512512467,0.30745647663572295,849,0.02855157378446896,666
GRCh38_ENSG00000085382,GRCh38_HACE1,Gene Expression,0.007730820374446811,0.0652339575640104,0.2561327795356913,134,0.004035610636011339,124
GRCh38_ENSG00000166813,GRCh38_KIF7,Gene Expression,0.00772655504327963,0.07613250676556027,0.2901399790310816,60,0.000995772164746977,58
GRCh38_ENSG00000066117,GRCh38_SMARCD1,Gene Expression,0.007725101866503013,0.08081574211391063,0.3049832172632103,826,0.027179783096095828,603
GRCh38_ENSG00000163738,GRCh38_MTHFD2L,Gene Expression,0.007723724034821335,0.07746958506610935,0.29425292220816773,458,0.012594637622220812,379
GRCh38_ENSG00000100060,GRCh38_MFNG,Gene Expression,0.007722649768205639,0.07207423166196936,0.27736001744272276,185,0.005855971411910283,173
GRCh38_ENSG00000013375,GRCh38_PGM3,Gene Expression,0.007721565206370754,0.08043246842158869,0.30368745397094127,571,0.019973920245698665,472
GRCh38_ENSG00000159055,GRCh38_MIS18A,Gene Expression,0.007721477434341126,0.04416744849554832,0.18524032423050257,248,0.006578515612843514,213
GRCh38_ENSG00000136938,GRCh38_ANP32B,Gene Expression,0.007720403338291236,0.08510356204438851,0.3180618470773086,3327,0.14008752240594236,1555
GRCh38_ENSG00000136193,GRCh38_SCRN1,Gene Expression,0.007718798641336882,0.0822824326377889,0.30962353978332763,885,0.034901419559021006,666
GRCh38_ENSG00000167286,GRCh38_CD3D,Gene Expression,0.007717309398013597,0.07869768043097403,0.29802486446931326,581,0.01936499330808814,472
GRCh38_ENSG00000152147,GRCh38_GEMIN6,Gene Expression,0.00771686125532925,0.06929688446296,0.2692139729332084,338,0.011006728535888386,283
GRCh38_ENSG00000253807,GRCh38_LINC01170,Gene Expression,0.007714474203682697,0.07590854125259949,0.2895950755047499,28,0.0003522783791725007,28
GRCh38_ENSG00000182379,GRCh38_NXPH4,Gene Expression,0.007708740880782169,0.07468136092697719,0.28580271324569545,315,0.008652624941654748,273
GRCh38_ENSG00000278192,GRCh38_AL118505.1,Gene Expression,0.007705368517393664,0.07243906408648892,0.27852917768026,230,0.006207848686802103,206
GRCh38_ENSG00000158427,GRCh38_TMSB15B,Gene Expression,0.007705047197301333,0.023129690737190955,0.10693552681665768,3,3.730305126919646e-05,3
GRCh38_ENSG00000085741,GRCh38_WNT11,Gene Expression,0.007704897098981656,0.06656857628024682,0.260834538200919,45,0.000862577095869116,41
GRCh38_ENSG00000167302,GRCh38_TEPSIN,Gene Expression,0.0077039440654625944,0.08000967627285549,0.3023412005383533,660,0.019530772596641804,532
GRCh38_ENSG00000106571,GRCh38_GLI3,Gene Expression,0.00770323466751036,0.07812444280413788,0.2960505200998909,385,0.014721405887750586,332
GRCh38_ENSG00000253200,GRCh38_AC037459.2,Gene Expression,0.007701058390202821,0.00021846819375359594,0.0016489147004735691,2,4.8672346481493586e-05,2
GRCh38_ENSG00000168936,GRCh38_TMEM129,Gene Expression,0.007699079500148149,0.07752551106321337,0.2944163501675178,578,0.014928685011612819,462
GRCh38_ENSG00000186074,GRCh38_CD300LF,Gene Expression,0.007698208315970725,0.06340509631855618,0.25059011573588336,191,0.004436453248699876,173
GRCh38_ENSG00000112531,GRCh38_QKI,Gene Expression,0.00769736966007068,0.08584634118609813,0.3201563547763895,2339,0.1188761720638939,1401
GRCh38_ENSG00000037241,GRCh38_RPL26L1,Gene Expression,0.007696965564279579,0.08302778840939329,0.31178450849884703,1089,0.03771971499841274,785
GRCh38_ENSG00000066654,GRCh38_THUMPD1,Gene Expression,0.007695060574179348,0.08301641716259156,0.31178450849884703,698,0.033362201427581215,563
GRCh38_ENSG00000101463,GRCh38_SYNDIG1,Gene Expression,0.00769327744823627,0.06910764931029911,0.2686159720467076,27,0.0006165135028584593,26
GRCh38_ENSG00000039650,GRCh38_PNKP,Gene Expression,0.007691370467951072,0.08109799224669101,0.30579556831958954,625,0.01941151683671061,507
GRCh38_ENSG00000129968,GRCh38_ABHD17A,Gene Expression,0.0076886606027417835,0.0839099485863648,0.31440667676970807,953,0.03579928698332814,750
GRCh38_ENSG00000133313,GRCh38_CNDP2,Gene Expression,0.00768600674191576,0.08516826381500575,0.31819945217117224,1823,0.07059091251171223,1144
GRCh38_ENSG00000134882,GRCh38_UBAC2,Gene Expression,0.007685858853719629,0.08529378545496424,0.3184630955601457,2006,0.08185521661419208,1237
GRCh38_ENSG00000067141,GRCh38_NEO1,Gene Expression,0.007685824890279782,0.07499305486658492,0.2868512626571031,265,0.007530246606530615,244
GRCh38_ENSG00000152127,GRCh38_MGAT5,Gene Expression,0.007685680564794702,0.08427998303039819,0.3156039922372122,809,0.03637097657397915,639
GRCh38_ENSG00000264575,GRCh38_LINC00526,Gene Expression,0.00768563909536291,0.06177408926427841,0.24494993282972383,35,0.0004985141082600762,35
GRCh38_ENSG00000135378,GRCh38_PRRG4,Gene Expression,0.007682087243340659,0.08630496471130855,0.3217090502320605,1710,0.09572469432611984,1115
GRCh38_ENSG00000215808,GRCh38_LINC01139,Gene Expression,0.007679802489763834,0.039694046218541335,0.16940480757142623,43,0.0011471917599594661,42
GRCh38_ENSG00000101337,GRCh38_TM9SF4,Gene Expression,0.0076751299289833505,0.08368697335625264,0.31386851753810074,935,0.03159945915278064,686
GRCh38_ENSG00000138688,GRCh38_KIAA1109,Gene Expression,0.007671483608976047,0.08243427242309131,0.31006589218599806,513,0.031487656609312735,439
GRCh38_ENSG00000156414,GRCh38_TDRD9,Gene Expression,0.007670159848007429,0.0286637916854664,0.12845520939114177,16,0.00020716776040469227,15
GRCh38_ENSG00000159723,GRCh38_AGRP,Gene Expression,0.007663784240652749,0.06858796518152999,0.26686868689110815,12,0.0002057288169502704,12
GRCh38_ENSG00000145506,GRCh38_NKD2,Gene Expression,0.007663585099703339,0.06803438463325939,0.26512152891745133,256,0.008121246210806758,225
GRCh38_ENSG00000233396,GRCh38_LINC01719,Gene Expression,0.007663378095871325,0.023335506271620066,0.10777207509984953,46,0.005469124093033338,43
GRCh38_ENSG00000102879,GRCh38_CORO1A,Gene Expression,0.007661819094658772,0.08353501530986152,0.3134829315081024,1179,0.04368278966284619,846
GRCh38_ENSG00000169410,GRCh38_PTPN9,Gene Expression,0.007661518045074816,0.07400650792881769,0.28350529321371853,492,0.0134017503054028,403
GRCh38_ENSG00000110811,GRCh38_P3H3,Gene Expression,0.007659744951121015,0.04910899661725221,0.20239504131313912,195,0.006552900378941374,183
GRCh38_ENSG00000166436,GRCh38_TRIM66,Gene Expression,0.0076582273530528735,0.06423359173486687,0.2529883516404834,180,0.004156303909177066,169
GRCh38_ENSG00000225548,GRCh38_LINC01980,Gene Expression,0.007656262819432623,0.06154868028625127,0.2442258482012168,325,0.010671081082685099,283
GRCh38_ENSG00000169992,GRCh38_NLGN2,Gene Expression,0.007655173706601772,0.07510124470106394,0.28721695862216545,339,0.009206204833298851,299
GRCh38_ENSG00000108559,GRCh38_NUP88,Gene Expression,0.007651163868377439,0.08085363854157568,0.3050757887374646,433,0.013884524384306627,368
GRCh38_ENSG00000157064,GRCh38_NMNAT2,Gene Expression,0.007649789047660742,0.08226888637581431,0.30962353978332763,42,0.0005679503649924151,38
GRCh38_ENSG00000186625,GRCh38_KATNA1,Gene Expression,0.007649052292573392,0.08023736251880642,0.3030009202728719,343,0.01177271944259291,309
GRCh38_ENSG00000132122,GRCh38_SPATA6,Gene Expression,0.007647722262760636,0.06106435331233717,0.24264150417840938,32,0.0007946950043851901,31
GRCh38_ENSG00000172301,GRCh38_COPRS,Gene Expression,0.007641593424490167,0.08456726311053853,0.31647207955975265,792,0.029702109417733012,609
GRCh38_ENSG00000205307,GRCh38_SAP25,Gene Expression,0.00764128547999734,0.06384695315017863,0.25168270443863167,180,0.005436690426941817,161
GRCh38_ENSG00000013374,GRCh38_NUB1,Gene Expression,0.007637564614186561,0.08655453602676055,0.3223234998000951,1292,0.043334922823575955,900
GRCh38_ENSG00000272886,GRCh38_DCP1A,Gene Expression,0.007635540874511532,0.08017251102694467,0.3029063717396102,259,0.012165626844055012,238
GRCh38_ENSG00000251179,GRCh38_TMEM92-AS1,Gene Expression,0.007635410805640933,0.06249028283283242,0.24744093396502545,23,0.0004129439516454468,22
GRCh38_ENSG00000272267,GRCh38_AC021242.3,Gene Expression,0.00763446501801453,0.046618578458404114,0.19366990075256926,5,8.403247885311647e-05,5
GRCh38_ENSG00000158985,GRCh38_CDC42SE2,Gene Expression,0.007632963859259397,0.08670915519096312,0.3227939582577952,1090,0.040422536120205056,803
GRCh38_ENSG00000135124,GRCh38_P2RX4,Gene Expression,0.007632791370177101,0.08159046876239562,0.30744937411803164,547,0.017951640463742532,454
GRCh38_ENSG00000118292,GRCh38_C1orf54,Gene Expression,0.0076308881402181806,0.07126969461324517,0.27495934919755033,323,0.01142581884283329,295
GRCh38_ENSG00000169398,GRCh38_PTK2,Gene Expression,0.007627077638027538,0.08716127741860968,0.32405424267834293,1449,0.060868148699341394,976
GRCh38_ENSG00000258476,GRCh38_LINC02207,Gene Expression,0.00762634968354297,0.0720111536438397,0.277210755737392,13,0.00017819626807203317,13
GRCh38_ENSG00000110711,GRCh38_AIP,Gene Expression,0.007623988813219291,0.08527509088308038,0.3184630955601457,964,0.03272891486836193,737
GRCh38_ENSG00000141349,GRCh38_G6PC3,Gene Expression,0.0076223031994067676,0.07087806474362579,0.2738187118667087,296,0.008496056532650446,263
GRCh38_ENSG00000105171,GRCh38_POP4,Gene Expression,0.007622244767451583,0.08459400956126895,0.31652027446334463,878,0.02620424646989346,663
GRCh38_ENSG00000196290,GRCh38_NIF3L1,Gene Expression,0.0076192880067838045,0.08264508006271631,0.3107052062842097,407,0.018371726181519627,363
GRCh38_ENSG00000139197,GRCh38_PEX5,Gene Expression,0.007616504189225391,0.07983826825553497,0.3017934141544104,577,0.015311503717999178,468
GRCh38_ENSG00000233429,GRCh38_HOTAIRM1,Gene Expression,0.007615511285614819,0.08019009285807988,0.30292265464958873,608,0.01728480501383734,477
GRCh38_ENSG00000116906,GRCh38_GNPAT,Gene Expression,0.007614662600617548,0.08581263885421375,0.32008296604160397,960,0.02986337193044442,698
GRCh38_ENSG00000101216,GRCh38_GMEB2,Gene Expression,0.007613726028911669,0.08158260433917808,0.30744937411803164,266,0.007081779563240703,255
GRCh38_ENSG00000270765,GRCh38_GAS2L2,Gene Expression,0.007611328670662299,0.06177202331798903,0.24494993282972383,51,0.0007570692562532174,47
GRCh38_ENSG00000133657,GRCh38_ATP13A3,Gene Expression,0.007611098584500235,0.08917161182401268,0.3306665911082478,1964,0.10694112596308475,1258
GRCh38_ENSG00000135525,GRCh38_MAP7,Gene Expression,0.007609439025677463,0.08524782296774891,0.31844456815317534,544,0.028840337813933452,471
